delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,46,10,3,space,0.7393218759680167,None,500,1,[1.9854181670816615],[1.9854213329963386],3,10,46,8,295.08368124999106,,295.08083104202524,295.08368124999106,296.0701846249867,296.0701846249867,296.08239724999294,296.8134324999992,space,0.7393218759680167,None,296.81503916706424,297.51357975072847,297.8263352920767,297.8112636670703,297.81366095901467,297.8263352920767,297.8263352920767,297.8263352920767,299.8119375840761,500,1,[1.9854181670816615],[1.9854213329963386],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,47,11,3,space,0.6508868340170011,None,100,1,[1.9327134169870988],[1.932716374984011],3,11,47,3,299.81900737504475,,299.8120806670049,299.81900737504475,300.80723274999764,300.80723274999764,300.81269066699315,301.461771375034,space,0.6508868340170011,None,301.4634301670594,301.5629813756716,301.87022687506396,301.854337542085,301.8568364169914,301.87022687506396,301.87022687506396,301.87022687506396,303.80314974999055,100,1,[1.9327134169870988],[1.932716374984011],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,48,0,4,space,0.33009041694458574,None,600,1,[1.472508042003028],[1.4725106250261888],4,0,48,2,303.8110853340477,,303.8033258750802,303.8110853340477,304.7929159590276,304.7929159590276,304.81127250008285,305.1329316670308,space,0.33009041694458574,None,305.13439154205844,305.8355594167408,306.1400716670323,306.1249844590202,306.12697429198306,306.1400716670323,306.1400716670323,306.1400716670323,307.61276699998416,600,1,[1.472508042003028],[1.4725106250261888],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,49,1,4,space,0.32508979202248156,None,200,1,[2.8582792920060456],[2.858282292028889],4,1,49,6,307.6240485419985,,307.6129061670508,307.6240485419985,308.60484124999493,308.60484124999493,308.6227992089698,308.94192700006533,space,0.32508979202248156,None,308.94391208398156,309.0501508337368,309.36017891706433,309.34527129202615,309.3471304590348,309.36017891706433,309.36017891706433,309.36017891706433,312.21868233405985,200,1,[2.8582792920060456],[2.858282292028889],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,50,2,4,space,1.3001703749177977,None,300,1,[1.4163983749458566],[1.4164015830028802],4,2,50,7,312.22904195904266,,312.2188646669965,312.22904195904266,313.215612250031,313.215612250031,313.2206286250148,314.5237005840754,space,1.3001703749177977,None,314.52548358403146,314.92546183366017,315.235923249973,315.2213002090575,315.22373879200313,315.235923249973,315.235923249973,315.235923249973,316.65252354205586,300,1,[1.4163983749458566],[1.4164015830028802],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,51,3,4,space,0.5074455009307712,None,100,1,[1.4869592079194263],[1.4869621659163386],4,3,51,3,316.66368141700514,,316.65268720907625,316.66368141700514,317.64822479197755,317.64822479197755,317.653806834016,318.1618835000554,space,0.5074455009307712,None,318.16363812505733,318.26349608373516,318.5761793750571,318.56062262505293,318.5624012090266,318.5761793750571,318.5761793750571,318.5761793750571,320.06334341701586,100,1,[1.4869592079194263],[1.4869621659163386],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,52,4,4,space,0.3182442090474069,None,100,1,[1.3660835420014337],[1.366086084046401],4,4,52,4,320.0671035000123,,320.06351658399217,320.0671035000123,321.05237074999604,321.05237074999604,321.0655254590092,321.3762334170751,space,0.3182442090474069,None,321.3766487920657,321.78049495869004,322.0807725000195,322.0710525420727,322.07289137504995,322.0807725000195,322.0807725000195,322.0807725000195,323.44703979208134,100,1,[1.3660835420014337],[1.366086084046401],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,53,5,4,space,0.47136766696348786,None,200,1,[2.7469251659931615],[2.7469393329229206],4,5,53,0,323.4493210000219,,323.44718641706277,323.4493210000219,324.43417450005654,324.43417450005654,324.44835062499624,324.9097840000177,space,0.47136766696348786,None,324.9102142089978,325.01517229172555,325.3236457090825,325.3120977090439,325.3139022090472,325.3236457090825,325.3236457090825,325.3236457090825,328.0708050420508,200,1,[2.7469251659931615],[2.7469393329229206],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,54,6,4,space,0.42567029199562967,None,400,1,[1.4378395410021767],[1.437842916115187],4,6,54,10,328.0751718339743,,328.0710195420543,328.0751718339743,329.0687260000268,329.0687260000268,329.0687260000268,329.50510900001973,space,0.42567029199562967,None,329.505467500072,329.9067577507269,330.2099822500022,330.19655691704247,330.1984467920847,330.2099822500022,330.2099822500022,330.2099822500022,331.6480404169997,400,1,[1.4378395410021767],[1.437842916115187],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,55,7,4,space,0.2541133329505101,None,400,1,[1.5820184579351917],[1.5820216248976067],4,7,55,5,331.6505280000856,,331.64818795898464,331.6505280000856,332.6372348340228,332.6372348340228,332.6422470000107,332.898531874991,space,0.2541133329505101,None,332.8999804169871,333.60751400067625,333.9132512920769,333.89753629197367,333.8994759169873,333.9132512920769,333.9132512920769,333.9132512920769,335.4954772089841,400,1,[1.5820184579351917],[1.5820216248976067],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,56,8,4,space,1.1383451260626316,None,400,1,[6.889764750027098],[6.889768042019568],4,8,56,9,335.500472499989,,335.4956511670025,335.500472499989,336.485911417054,336.485911417054,336.49816979200114,337.62562362500466,space,1.1383451260626316,None,337.62603516702075,337.72861091670734,338.030159041984,338.0153427920304,338.0170631670626,338.030159041984,338.030159041984,338.030159041984,344.92012658400927,400,1,[6.889764750027098],[6.889768042019568],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,57,9,4,space,1.0384204169968143,None,500,1,[1.6907143749995157],[1.6907174999359995],4,9,57,11,344.92473070905544,,344.92026779206935,344.92473070905544,345.91918695904315,345.91918695904315,345.91918695904315,346.9662602500757,space,1.0384204169968143,None,346.96842725004535,347.6666685416751,347.97093825007323,347.95692470902577,347.9584782089805,347.97093825007323,347.97093825007323,347.97093825007323,349.6618502920028,500,1,[1.6907143749995157],[1.6907174999359995],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,58,10,4,space,0.3391602080082521,None,300,1,[1.5180605829227716],[1.518063374911435],4,10,58,8,349.67405387503095,,349.66199620906264,349.67405387503095,350.66259333398193,350.66259333398193,350.66259333398193,351.00585829198826,space,0.3391602080082521,None,351.0076289999997,351.71563170868126,352.0202195000602,352.00630445906427,352.00804566708393,352.0202195000602,352.0202195000602,352.0202195000602,353.5384816250298,300,1,[1.5180605829227716],[1.518063374911435],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,59,11,4,space,0.6747060839552432,None,400,1,[3.2127460000338033],[3.2127495830645785],4,11,59,1,353.54087162506767,,353.5386271669995,353.54087162506767,354.5269103749888,354.5269103749888,354.54061675001867,355.20467075007036,space,0.6747060839552432,None,355.2061011249898,355.60472700064224,355.90532908402383,355.8915536670247,355.8930835420033,355.90532908402383,355.90532908402383,355.90532908402383,359.118292249972,400,1,[3.2127460000338033],[3.2127495830645785],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,60,0,5,space,0.5583145000273362,None,600,1,[1.63340633304324],[1.6334093749755993],5,0,60,7,359.1294247090118,,359.1184658750426,359.1294247090118,360.10916687501594,360.10916687501594,360.12594595900737,360.6817102920031,space,0.5583145000273362,None,360.6831636669813,361.0897855007245,361.3930313340388,361.37797600007616,361.38036562502384,361.3930313340388,361.3930313340388,361.3930313340388,363.02664995903615,600,1,[1.63340633304324],[1.6334093749755993],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,61,1,5,space,0.09990204207133502,None,500,1,[2.3573007920058444],[2.357303792028688],5,1,61,6,363.0378805419896,,363.026810750016,363.0378805419896,364.02054900000803,364.02054900000803,364.0251226250548,364.12449616706,space,0.09990204207133502,None,364.12627866701223,364.2246540006638,364.535364584066,364.51978354202583,364.5216855839826,364.535364584066,364.535364584066,364.535364584066,366.8928810840007,500,1,[2.3573007920058444],[2.357303792028688],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,62,2,5,space,1.1065232509281486,None,200,1,[1.2849864169256762],[1.284989457926713],5,2,62,0,366.90270466706716,,366.8930543339811,366.90270466706716,367.8887445840519,367.8887445840519,367.8935055839829,368.99856212502345,space,1.1065232509281486,None,368.9999508750625,369.0997615836716,369.40138633397873,369.38819075003266,369.38972112501506,369.40138633397873,369.40138633397873,369.40138633397873,370.6865864590509,200,1,[1.2849864169256762],[1.284989457926713],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,63,3,5,space,0.31562829203903675,None,300,1,[1.159419042058289],[1.1594219580292702],5,3,63,1,370.6974530000007,,370.6867248750059,370.6974530000007,371.6766472089803,371.6766472089803,371.69148658402264,372.0013160420349,space,0.31562829203903675,None,372.00298370898236,372.4032853757419,372.7184531670064,372.70269004197326,372.7050460000755,372.7184531670064,372.7184531670064,372.7184531670064,373.87809962499887,300,1,[1.159419042058289],[1.1594219580292702],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,64,4,5,space,0.2673874170286581,None,400,1,[1.8607735000550747],[1.8607762500178069],5,4,64,11,373.88890216697473,,373.87825891701505,373.88890216697473,374.8717508750269,374.8717508750269,374.8754230000777,375.1435548750451,space,0.2673874170286581,None,375.1440396250691,375.8478749587123,376.1613282500766,376.14530312502757,376.1493717089761,376.1613282500766,376.1613282500766,376.1613282500766,378.0223245000234,400,1,[1.8607735000550747],[1.8607762500178069],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,65,5,5,space,1.4895772089948878,None,500,1,[1.327460875036195],[1.3274635419948027],5,5,65,5,378.0252447089879,,378.02249416697305,378.0252447089879,379.010499541997,379.010499541997,379.02332383405883,380.50400758406613,space,1.4895772089948878,None,380.50583770906087,381.2051977087433,381.51937562506646,381.5036643340718,381.50655337504577,381.51937562506646,381.51937562506646,381.51937562506646,382.8470436250791,500,1,[1.327460875036195],[1.3274635419948027],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,66,6,5,space,0.9472980840364471,None,600,1,[2.2601947910152376],[2.2601990830153227],5,6,66,8,382.850511167082,,382.84717974998057,382.850511167082,383.83579970907886,383.83579970907886,383.84816637507174,384.78658325003926,space,0.9472980840364471,None,384.78694237500895,385.48842733371225,385.79340491699986,385.78090295905713,385.782880667015,385.79340491699986,385.79340491699986,385.79340491699986,388.05382350005675,600,1,[2.2601947910152376],[2.2601990830153227],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,67,7,5,space,0.02622883301228285,None,600,1,[1.228431083029136],[1.228433792013675],5,7,67,4,388.05807316699065,,388.0539889590582,388.05807316699065,389.04458924999926,389.04458924999926,389.05711712501943,389.0817678750027,space,0.02622883301228285,None,389.0834195839707,389.4891049166365,389.8008456249954,389.78773166704923,389.78988845902495,389.8008456249954,389.8008456249954,389.8008456249954,391.0294859589776,600,1,[1.228431083029136],[1.228433792013675],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,68,8,5,space,0.23772570909932256,None,700,1,[0.9276202090550214],[0.9276230001123622],5,8,68,2,391.03345058404375,,391.0296392920427,391.03345058404375,392.0310432499973,392.0310432499973,392.0310432499973,392.27528279204853,space,0.23772570909932256,None,392.2756546670571,392.9764555417389,393.2774411670398,393.26453554199543,393.2661194590619,393.2774411670398,393.2774411670398,393.2774411670398,394.20528375008143,700,1,[0.9276202090550214],[0.9276230001123622],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,69,9,5,space,1.104048749897629,None,800,1,[1.678563000052236],[1.678566083079204],5,9,69,3,394.2089299589861,,394.2054532499751,394.2089299589861,395.19657716702204,395.19657716702204,395.20073791698087,396.30290300003253,space,1.104048749897629,None,396.3043740000576,396.4060912506577,396.7185487500392,396.70340350002516,396.70553308399394,396.7185487500392,396.7185487500392,396.7185487500392,398.39734395907726,800,1,[1.678563000052236],[1.678566083079204],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,70,10,5,space,0.39408908400218934,None,300,1,[1.3513075419468805],[1.3513113749213517],5,10,70,9,398.400262500043,,398.3975244590547,398.400262500043,399.3874626670731,399.3874626670731,399.3920826250687,399.7885026250733,space,0.39408908400218934,None,399.79018229199573,399.8921884167396,400.202919375035,400.1874685420189,400.1900903340429,400.202919375035,400.202919375035,400.202919375035,401.55447312502656,300,1,[1.3513075419468805],[1.3513113749213517],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,71,11,5,space,1.4763495000079274,None,100,1,[1.6476869999896735],[1.6476898749824613],5,11,71,10,401.5592491669813,,401.5547082090052,401.5592491669813,402.5440831669839,402.5440831669839,402.55646954197437,404.02306129201315,space,1.4763495000079274,None,404.0247381250374,404.43034604174704,404.73172500007786,404.7181317920331,404.72035787499044,404.73172500007786,404.73172500007786,404.73172500007786,406.3796423750464,100,1,[1.6476869999896735],[1.6476898749824613],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,72,0,6,space,0.653774542035535,None,100,1,[1.619048917084001],[1.619052708032541],6,0,72,7,406.3834712919779,,406.3798213750124,406.3834712919779,407.3755837089848,407.3755837089848,407.3755837089848,408.0337995419977,space,0.653774542035535,None,408.035341958981,408.4400020007199,408.75116958399303,408.7356197920162,408.73808712500613,408.75116958399303,408.75116958399303,408.75116958399303,410.3704530419782,100,1,[1.619048917084001],[1.619052708032541],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,73,1,6,space,1.2998242920730263,None,200,1,[0.8444292909698561],[0.8444321249844506],6,1,73,5,410.3753144170623,,410.37062100006733,410.3753144170623,411.36144116707146,411.36144116707146,411.37341116706375,412.6671295419801,space,1.2998242920730263,None,412.66859450004995,413.36692683370006,413.67413462500554,413.6615189589793,413.6634890839923,413.67413462500554,413.67413462500554,413.67413462500554,414.51880266703665,200,1,[0.8444292909698561],[0.8444321249844506],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,74,2,6,space,0.6766177500830963,None,300,1,[1.0369582080747932],[1.0369612500071526],6,2,74,1,414.5282726670848,,414.5189762089867,414.5282726670848,415.52050108404364,415.52050108404364,415.52050108404364,416.20808775001206,space,0.6766177500830963,None,416.2103797500022,416.61575387564176,416.917949374998,416.9049261250766,416.9066044590436,416.917949374998,416.917949374998,416.917949374998,417.95513358397875,300,1,[1.0369582080747932],[1.0369612500071526],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,75,3,6,space,0.39141924993600696,None,200,1,[1.5176041250815615],[1.5176066251005977],6,3,75,6,417.95890341699123,,417.9552960000001,417.95890341699123,418.9446839169832,418.9446839169832,418.9572239590343,419.3494492920581,space,0.39141924993600696,None,419.3512520000804,419.4554210416429,419.7679052919848,419.7552325420547,419.7573109170189,419.7679052919848,419.7679052919848,419.7679052919848,421.2857259589946,200,1,[1.5176041250815615],[1.5176066251005977],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,76,4,6,space,0.5481326670851558,None,300,1,[1.053487416007556],[1.0534904579399154],6,4,76,11,421.2928026249865,,421.285871084081,421.2928026249865,422.27582479198463,422.27582479198463,422.2848159170244,422.8342335000634,space,0.5481326670851558,None,422.8359379169997,423.5384824167161,423.84184745897073,423.8269128750544,423.8292302089976,423.84184745897073,423.84184745897073,423.84184745897073,424.8955634169979,300,1,[1.053487416007556],[1.0534904579399154],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
